Exp: 1 - 	 Ger: 1 - 	 Best:    0.25564 - 	 Mean: 3080981.80787 - 	 AQreal:   50.78165  	 
Exp: 6 - 	 Ger: 16 - 	 Best:    0.20982 - 	 Mean:    0.21410 - 	 AQreal:    0.62780  	 
Exp: 6 - 	 Ger: 17 - 	 Best:    0.20436 - 	 Mean:    0.21360 - 	 AQreal:    0.62780  	 
Exp: 6 - 	 Ger: 18 - 	 Best:    0.20436 - 	 Mean:    0.21342 - 	 AQreal:    0.62780  	 
Exp: 6 - 	 Ger: 19 - 	 Best:    0.20436 - 	 Mean:    0.21303 - 	 AQreal:    0.62780  	 
Exp: 6 - 	 Ger: 20 - 	 Best:    0.20436 - 	 Mean:    0.21268 - 	 AQreal:    0.62165  	 
Exp: 6 - 	 Ger: 21 - 	 Best:    0.20436 - 	 Mean:    0.21246 - 	 AQreal:    0.62165  	 
Exp: 6 - 	 Ger: 22 - 	 Best:    0.20436 - 	 Mean:    0.21243 - 	 AQreal:    0.62165  	 
Exp: 6 - 	 Ger: 23 - 	 Best:    0.20436 - 	 Mean:    0.21192 - 	 AQreal:    0.62165  	 
Exp: 6 - 	 Ger: 24 - 	 Best:    0.20436 - 	 Mean:    0.21166 - 	 AQreal:    0.62165  	 
Exp: 6 - 	 Ger: 25 - 	 Best:    0.20436 - 	 Mean:    0.21146 - 	 AQreal:    0.60870  	 
Exp: 6 - 	 Ger: 26 - 	 Best:    0.20436 - 	 Mean:    0.21116 - 	 AQreal:    0.60870  	 
Exp: 6 - 	 Ger: 27 - 	 Best:    0.20436 - 	 Mean:    0.21094 - 	 AQreal:    0.60870  	 
Exp: 6 - 	 Ger: 28 - 	 Best:    0.20436 - 	 Mean:    0.21034 - 	 AQreal:    0.60870  	 
Exp: 6 - 	 Ger: 29 - 	 Best:    0.20390 - 	 Mean:    0.20982 - 	 AQreal:    0.60870  	 
Exp: 6 - 	 Ger: 30 - 	 Best:    0.20390 - 	 Mean:    0.20982 - 	 AQreal:    0.51903  	 
Exp: 6 - 	 Ger: 31 - 	 Best:    0.20390 - 	 Mean:    0.20925 - 	 AQreal:    0.51903  	 
Exp: 6 - 	 Ger: 32 - 	 Best:    0.20390 - 	 Mean:    0.20922 - 	 AQreal:    0.51903  	 
Exp: 6 - 	 Ger: 33 - 	 Best:    0.20195 - 	 Mean:    0.20884 - 	 AQreal:    0.51903  	 
Exp: 6 - 	 Ger: 34 - 	 Best:    0.20195 - 	 Mean:    0.20870 - 	 AQreal:    0.51903  	 
Exp: 6 - 	 Ger: 35 - 	 Best:    0.20195 - 	 Mean:    0.20826 - 	 AQreal:    0.43511  	 
Exp: 6 - 	 Ger: 36 - 	 Best:    0.20195 - 	 Mean:    0.20785 - 	 AQreal:    0.43511  	 
Exp: 6 - 	 Ger: 37 - 	 Best:    0.20195 - 	 Mean:    0.20747 - 	 AQreal:    0.43511  	 
Exp: 6 - 	 Ger: 38 - 	 Best:    0.20195 - 	 Mean:    0.20719 - 	 AQreal:    0.43511  	 
Exp: 6 - 	 Ger: 39 - 	 Best:    0.20195 - 	 Mean:    0.20696 - 	 AQreal:    0.43511  	 
Exp: 6 - 	 Ger: 40 - 	 Best:    0.20195 - 	 Mean:    0.20695 - 	 AQreal:    0.41146  	 
Exp: 6 - 	 Ger: 41 - 	 Best:    0.20195 - 	 Mean:    0.20674 - 	 AQreal:    0.41146  	 
Exp: 6 - 	 Ger: 42 - 	 Best:    0.20195 - 	 Mean:    0.20662 - 	 AQreal:    0.41146  	 
Exp: 6 - 	 Ger: 43 - 	 Best:    0.20195 - 	 Mean:    0.20662 - 	 AQreal:    0.41146  	 
Exp: 6 - 	 Ger: 44 - 	 Best:    0.20195 - 	 Mean:    0.20657 - 	 AQreal:    0.41146  	 
Exp: 6 - 	 Ger: 45 - 	 Best:    0.20195 - 	 Mean:    0.20640 - 	 AQreal:    0.36220  	 
Exp: 6 - 	 Ger: 46 - 	 Best:    0.20195 - 	 Mean:    0.20638 - 	 AQreal:    0.36220  	 
Exp: 6 - 	 Ger: 47 - 	 Best:    0.20195 - 	 Mean:    0.20638 - 	 AQreal:    0.36220  	 
Exp: 6 - 	 Ger: 48 - 	 Best:    0.20195 - 	 Mean:    0.20619 - 	 AQreal:    0.36220  	 
Exp: 6 - 	 Ger: 49 - 	 Best:    0.20195 - 	 Mean:    0.20609 - 	 AQreal:    0.36220  	 
Exp: 6 - 	 Ger: 50 - 	 Best:    0.20195 - 	 Mean:    0.20588 - 	 AQreal:    0.32320  	 
Exp: 7 - 	 Ger: 1 - 	 Best:    0.22217 - 	 Mean:    0.23369 - 	 AQreal:    1.00000  	 
Exp: 7 - 	 Ger: 2 - 	 Best:    0.22111 - 	 Mean:    0.22837 - 	 AQreal:    1.00000  	 
Exp: 7 - 	 Ger: 3 - 	 Best:    0.21879 - 	 Mean:    0.22667 - 	 AQreal:    1.00000  	 
Exp: 7 - 	 Ger: 4 - 	 Best:    0.21663 - 	 Mean:    0.22396 - 	 AQreal:    1.00000  	 
Exp: 7 - 	 Ger: 5 - 	 Best:    0.21494 - 	 Mean:    0.22223 - 	 AQreal:    0.97484  	 
Exp: 7 - 	 Ger: 6 - 	 Best:    0.21494 - 	 Mean:    0.22157 - 	 AQreal:    0.97484  	 
Exp: 7 - 	 Ger: 7 - 	 Best:    0.21494 - 	 Mean:    0.22043 - 	 AQreal:    0.97484  	 
Exp: 7 - 	 Ger: 8 - 	 Best:    0.21494 - 	 Mean:    0.21970 - 	 AQreal:    0.97484  	 
Exp: 7 - 	 Ger: 9 - 	 Best:    0.21370 - 	 Mean:    0.21911 - 	 AQreal:    0.97484  	 
Exp: 7 - 	 Ger: 10 - 	 Best:    0.21370 - 	 Mean:    0.21867 - 	 AQreal:    0.83649  	 
Exp: 7 - 	 Ger: 11 - 	 Best:    0.21218 - 	 Mean:    0.21825 - 	 AQreal:    0.83649  	 
Exp: 7 - 	 Ger: 12 - 	 Best:    0.21218 - 	 Mean:    0.21819 - 	 AQreal:    0.83649  	 
Exp: 7 - 	 Ger: 13 - 	 Best:    0.21094 - 	 Mean:    0.21781 - 	 AQreal:    0.83649  	 
Exp: 7 - 	 Ger: 14 - 	 Best:    0.21094 - 	 Mean:    0.21757 - 	 AQreal:    0.83649  	 
Exp: 7 - 	 Ger: 15 - 	 Best:    0.21094 - 	 Mean:    0.21744 - 	 AQreal:    0.70119  	 
Exp: 7 - 	 Ger: 16 - 	 Best:    0.21094 - 	 Mean:    0.21691 - 	 AQreal:    0.70119  	 
Exp: 7 - 	 Ger: 17 - 	 Best:    0.21094 - 	 Mean:    0.21620 - 	 AQreal:    0.70119  	 
Exp: 7 - 	 Ger: 18 - 	 Best:    0.20730 - 	 Mean:    0.21587 - 	 AQreal:    0.70119  	 
Exp: 7 - 	 Ger: 19 - 	 Best:    0.20730 - 	 Mean:    0.21582 - 	 AQreal:    0.70119  	 
Exp: 7 - 	 Ger: 20 - 	 Best:    0.20730 - 	 Mean:    0.21578 - 	 AQreal:    0.68274  	 
Exp: 7 - 	 Ger: 21 - 	 Best:    0.20730 - 	 Mean:    0.21568 - 	 AQreal:    0.68274  	 
Exp: 7 - 	 Ger: 22 - 	 Best:    0.20730 - 	 Mean:    0.21546 - 	 AQreal:    0.68274  	 
Exp: 7 - 	 Ger: 23 - 	 Best:    0.20530 - 	 Mean:    0.21485 - 	 AQreal:    0.68274  	 
Exp: 7 - 	 Ger: 24 - 	 Best:    0.20530 - 	 Mean:    0.21483 - 	 AQreal:    0.68274  	 
Exp: 7 - 	 Ger: 25 - 	 Best:    0.20530 - 	 Mean:    0.21407 - 	 AQreal:    0.65646  	 
Exp: 7 - 	 Ger: 26 - 	 Best:    0.20530 - 	 Mean:    0.21343 - 	 AQreal:    0.65646  	 
Exp: 7 - 	 Ger: 27 - 	 Best:    0.20530 - 	 Mean:    0.21308 - 	 AQreal:    0.65646  	 
Exp: 7 - 	 Ger: 28 - 	 Best:    0.20530 - 	 Mean:    0.21248 - 	 AQreal:    0.65646  	 
Exp: 7 - 	 Ger: 29 - 	 Best:    0.20530 - 	 Mean:    0.21222 - 	 AQreal:    0.65646  	 
Exp: 7 - 	 Ger: 30 - 	 Best:    0.20530 - 	 Mean:    0.21178 - 	 AQreal:    0.54452  	 
Exp: 7 - 	 Ger: 31 - 	 Best:    0.20530 - 	 Mean:    0.21142 - 	 AQreal:    0.54452  	 
Exp: 7 - 	 Ger: 32 - 	 Best:    0.20530 - 	 Mean:    0.21107 - 	 AQreal:    0.54452  	 
Exp: 7 - 	 Ger: 33 - 	 Best:    0.20530 - 	 Mean:    0.21093 - 	 AQreal:    0.54452  	 
Exp: 7 - 	 Ger: 34 - 	 Best:    0.20530 - 	 Mean:    0.21079 - 	 AQreal:    0.54452  	 
Exp: 7 - 	 Ger: 35 - 	 Best:    0.20530 - 	 Mean:    0.21066 - 	 AQreal:    0.50632  	 
Exp: 7 - 	 Ger: 36 - 	 Best:    0.20530 - 	 Mean:    0.21052 - 	 AQreal:    0.50632  	 
Exp: 7 - 	 Ger: 37 - 	 Best:    0.20530 - 	 Mean:    0.21028 - 	 AQreal:    0.50632  	 
Exp: 7 - 	 Ger: 38 - 	 Best:    0.20316 - 	 Mean:    0.20997 - 	 AQreal:    0.50632  	 
Exp: 7 - 	 Ger: 39 - 	 Best:    0.20316 - 	 Mean:    0.20997 - 	 AQreal:    0.50632  	 
Exp: 7 - 	 Ger: 40 - 	 Best:    0.20316 - 	 Mean:    0.20990 - 	 AQreal:    0.44291  	 
Exp: 7 - 	 Ger: 41 - 	 Best:    0.20316 - 	 Mean:    0.20970 - 	 AQreal:    0.44291  	 
Exp: 7 - 	 Ger: 42 - 	 Best:    0.20316 - 	 Mean:    0.20942 - 	 AQreal:    0.44291  	 
Exp: 7 - 	 Ger: 43 - 	 Best:    0.20316 - 	 Mean:    0.20934 - 	 AQreal:    0.44291  	 
Exp: 7 - 	 Ger: 44 - 	 Best:    0.20309 - 	 Mean:    0.20910 - 	 AQreal:    0.44291  	 
Exp: 7 - 	 Ger: 45 - 	 Best:    0.20309 - 	 Mean:    0.20907 - 	 AQreal:    0.39202  	 
Exp: 7 - 	 Ger: 46 - 	 Best:    0.20305 - 	 Mean:    0.20873 - 	 AQreal:    0.39202  	 
Exp: 7 - 	 Ger: 47 - 	 Best:    0.20305 - 	 Mean:    0.20873 - 	 AQreal:    0.39202  	 
Exp: 7 - 	 Ger: 48 - 	 Best:    0.20305 - 	 Mean:    0.20865 - 	 AQreal:    0.39202  	 
Exp: 7 - 	 Ger: 49 - 	 Best:    0.20267 - 	 Mean:    0.20841 - 	 AQreal:    0.39202  	 
Exp: 7 - 	 Ger: 50 - 	 Best:    0.20267 - 	 Mean:    0.20841 - 	 AQreal:    0.34955  	 
Exp: 8 - 	 Ger: 1 - 	 Best:    0.21514 - 	 Mean:    6.44642 - 	 AQreal:    1.00000  	 
Exp: 8 - 	 Ger: 2 - 	 Best:    0.21147 - 	 Mean:    0.22622 - 	 AQreal:    1.00000  	 
Exp: 8 - 	 Ger: 3 - 	 Best:    0.21147 - 	 Mean:    0.22481 - 	 AQreal:    1.00000  	 
Exp: 8 - 	 Ger: 4 - 	 Best:    0.21147 - 	 Mean:    0.22403 - 	 AQreal:    1.00000  	 
Exp: 8 - 	 Ger: 5 - 	 Best:    0.21147 - 	 Mean:    0.22272 - 	 AQreal:    0.83926  	 
Exp: 8 - 	 Ger: 6 - 	 Best:    0.21147 - 	 Mean:    0.22183 - 	 AQreal:    0.83926  	 
Exp: 8 - 	 Ger: 7 - 	 Best:    0.21147 - 	 Mean:    0.22112 - 	 AQreal:    0.83926  	 
Exp: 8 - 	 Ger: 8 - 	 Best:    0.21147 - 	 Mean:    0.22059 - 	 AQreal:    0.83926  	 
Exp: 8 - 	 Ger: 9 - 	 Best:    0.21147 - 	 Mean:    0.21967 - 	 AQreal:    0.83926  	 
Exp: 8 - 	 Ger: 10 - 	 Best:    0.21147 - 	 Mean:    0.21913 - 	 AQreal:    0.76687  	 
Exp: 8 - 	 Ger: 11 - 	 Best:    0.21003 - 	 Mean:    0.21766 - 	 AQreal:    0.76687  	 
Exp: 8 - 	 Ger: 12 - 	 Best:    0.20923 - 	 Mean:    0.21715 - 	 AQreal:    0.76687  	 
Exp: 8 - 	 Ger: 13 - 	 Best:    0.20923 - 	 Mean:    0.21680 - 	 AQreal:    0.76687  	 
Exp: 8 - 	 Ger: 14 - 	 Best:    0.20923 - 	 Mean:    0.21661 - 	 AQreal:    0.76687  	 
Exp: 8 - 	 Ger: 15 - 	 Best:    0.20923 - 	 Mean:    0.21645 - 	 AQreal:    0.74818  	 
Exp: 8 - 	 Ger: 16 - 	 Best:    0.20923 - 	 Mean:    0.21631 - 	 AQreal:    0.74818  	 
Exp: 8 - 	 Ger: 17 - 	 Best:    0.20923 - 	 Mean:    0.21602 - 	 AQreal:    0.74818  	 
Exp: 8 - 	 Ger: 18 - 	 Best:    0.20923 - 	 Mean:    0.21595 - 	 AQreal:    0.74818  	 
Exp: 8 - 	 Ger: 19 - 	 Best:    0.20923 - 	 Mean:    0.21582 - 	 AQreal:    0.74818  	 
Exp: 8 - 	 Ger: 20 - 	 Best:    0.20923 - 	 Mean:    0.21552 - 	 AQreal:    0.72012  	 
Exp: 8 - 	 Ger: 21 - 	 Best:    0.20898 - 	 Mean:    0.21519 - 	 AQreal:    0.72012  	 
Exp: 8 - 	 Ger: 22 - 	 Best:    0.20898 - 	 Mean:    0.21493 - 	 AQreal:    0.72012  	 
Exp: 8 - 	 Ger: 23 - 	 Best:    0.20898 - 	 Mean:    0.21468 - 	 AQreal:    0.72012  	 
Exp: 8 - 	 Ger: 24 - 	 Best:    0.20898 - 	 Mean:    0.21431 - 	 AQreal:    0.72012  	 
Exp: 8 - 	 Ger: 25 - 	 Best:    0.20898 - 	 Mean:    0.21413 - 	 AQreal:    0.63831  	 
Exp: 8 - 	 Ger: 26 - 	 Best:    0.20898 - 	 Mean:    0.21395 - 	 AQreal:    0.63831  	 
Exp: 8 - 	 Ger: 27 - 	 Best:    0.20898 - 	 Mean:    0.21361 - 	 AQreal:    0.63831  	 
Exp: 8 - 	 Ger: 28 - 	 Best:    0.20898 - 	 Mean:    0.21301 - 	 AQreal:    0.63831  	 
Exp: 8 - 	 Ger: 29 - 	 Best:    0.20898 - 	 Mean:    0.21281 - 	 AQreal:    0.63831  	 
Exp: 8 - 	 Ger: 30 - 	 Best:    0.20898 - 	 Mean:    0.21261 - 	 AQreal:    0.49039  	 
Exp: 8 - 	 Ger: 31 - 	 Best:    0.20898 - 	 Mean:    0.21241 - 	 AQreal:    0.49039  	 
Exp: 8 - 	 Ger: 32 - 	 Best:    0.20898 - 	 Mean:    0.21235 - 	 AQreal:    0.49039  	 
Exp: 8 - 	 Ger: 33 - 	 Best:    0.20875 - 	 Mean:    0.21203 - 	 AQreal:    0.49039  	 
Exp: 8 - 	 Ger: 34 - 	 Best:    0.20875 - 	 Mean:    0.21187 - 	 AQreal:    0.49039  	 
Exp: 8 - 	 Ger: 35 - 	 Best:    0.20875 - 	 Mean:    0.21160 - 	 AQreal:    0.40595  	 
Exp: 8 - 	 Ger: 36 - 	 Best:    0.20875 - 	 Mean:    0.21156 - 	 AQreal:    0.40595  	 
Exp: 8 - 	 Ger: 37 - 	 Best:    0.20875 - 	 Mean:    0.21149 - 	 AQreal:    0.40595  	 
Exp: 8 - 	 Ger: 38 - 	 Best:    0.20875 - 	 Mean:    0.21130 - 	 AQreal:    0.40595  	 
Exp: 8 - 	 Ger: 39 - 	 Best:    0.20875 - 	 Mean:    0.21127 - 	 AQreal:    0.40595  	 
Exp: 8 - 	 Ger: 40 - 	 Best:    0.20875 - 	 Mean:    0.21101 - 	 AQreal:    0.33806  	 
Exp: 8 - 	 Ger: 41 - 	 Best:    0.20875 - 	 Mean:    0.21060 - 	 AQreal:    0.33806  	 
Exp: 8 - 	 Ger: 42 - 	 Best:    0.20875 - 	 Mean:    0.21058 - 	 AQreal:    0.33806  	 
Exp: 8 - 	 Ger: 43 - 	 Best:    0.20875 - 	 Mean:    0.21034 - 	 AQreal:    0.33806  	 
Exp: 8 - 	 Ger: 44 - 	 Best:    0.20862 - 	 Mean:    0.21023 - 	 AQreal:    0.33806  	 
Exp: 8 - 	 Ger: 45 - 	 Best:    0.20789 - 	 Mean:    0.20991 - 	 AQreal:    0.30438  	 
Exp: 8 - 	 Ger: 46 - 	 Best:    0.20770 - 	 Mean:    0.20959 - 	 AQreal:    0.30438  	 
Exp: 8 - 	 Ger: 47 - 	 Best:    0.20770 - 	 Mean:    0.20956 - 	 AQreal:    0.30438  	 
Exp: 8 - 	 Ger: 48 - 	 Best:    0.20301 - 	 Mean:    0.20926 - 	 AQreal:    0.30438  	 
Exp: 8 - 	 Ger: 49 - 	 Best:    0.20301 - 	 Mean:    0.20915 - 	 AQreal:    0.30438  	 
Exp: 8 - 	 Ger: 50 - 	 Best:    0.20301 - 	 Mean:    0.20915 - 	 AQreal:    0.29288  	 
Exp: 9 - 	 Ger: 1 - 	 Best:    0.21760 - 	 Mean:    0.23399 - 	 AQreal:    1.00000  	 
Exp: 9 - 	 Ger: 2 - 	 Best:    0.21760 - 	 Mean:    0.22801 - 	 AQreal:    1.00000  	 
Exp: 9 - 	 Ger: 3 - 	 Best:    0.20651 - 	 Mean:    0.22385 - 	 AQreal:    1.00000  	 
Exp: 9 - 	 Ger: 4 - 	 Best:    0.20651 - 	 Mean:    0.22155 - 	 AQreal:    1.00000  	 
Exp: 9 - 	 Ger: 5 - 	 Best:    0.20651 - 	 Mean:    0.21992 - 	 AQreal:    0.90963  	 
Exp: 9 - 	 Ger: 6 - 	 Best:    0.20651 - 	 Mean:    0.21838 - 	 AQreal:    0.90963  	 
Exp: 9 - 	 Ger: 7 - 	 Best:    0.20433 - 	 Mean:    0.21692 - 	 AQreal:    0.90963  	 
Exp: 9 - 	 Ger: 8 - 	 Best:    0.20433 - 	 Mean:    0.21560 - 	 AQreal:    0.90963  	 
Exp: 9 - 	 Ger: 9 - 	 Best:    0.20297 - 	 Mean:    0.21458 - 	 AQreal:    0.90963  	 
Exp: 9 - 	 Ger: 10 - 	 Best:    0.20297 - 	 Mean:    0.21364 - 	 AQreal:    0.73664  	 
Exp: 9 - 	 Ger: 11 - 	 Best:    0.20297 - 	 Mean:    0.21329 - 	 AQreal:    0.73664  	 
Exp: 9 - 	 Ger: 12 - 	 Best:    0.20297 - 	 Mean:    0.21315 - 	 AQreal:    0.73664  	 
Exp: 9 - 	 Ger: 13 - 	 Best:    0.20297 - 	 Mean:    0.21249 - 	 AQreal:    0.73664  	 
Exp: 9 - 	 Ger: 14 - 	 Best:    0.20297 - 	 Mean:    0.21172 - 	 AQreal:    0.73664  	 
Exp: 9 - 	 Ger: 15 - 	 Best:    0.20297 - 	 Mean:    0.21122 - 	 AQreal:    0.64995  	 
Exp: 9 - 	 Ger: 16 - 	 Best:    0.20214 - 	 Mean:    0.20985 - 	 AQreal:    0.64995  	 
Exp: 9 - 	 Ger: 17 - 	 Best:    0.20214 - 	 Mean:    0.20961 - 	 AQreal:    0.64995  	 
Exp: 9 - 	 Ger: 18 - 	 Best:    0.20214 - 	 Mean:    0.20927 - 	 AQreal:    0.64995  	 
Exp: 9 - 	 Ger: 19 - 	 Best:    0.20214 - 	 Mean:    0.20923 - 	 AQreal:    0.64995  	 
Exp: 9 - 	 Ger: 20 - 	 Best:    0.20045 - 	 Mean:    0.20838 - 	 AQreal:    0.58502  	 
Exp: 9 - 	 Ger: 21 - 	 Best:    0.20045 - 	 Mean:    0.20835 - 	 AQreal:    0.58502  	 
Exp: 9 - 	 Ger: 22 - 	 Best:    0.20045 - 	 Mean:    0.20785 - 	 AQreal:    0.58502  	 
Exp: 9 - 	 Ger: 23 - 	 Best:    0.20045 - 	 Mean:    0.20750 - 	 AQreal:    0.58502  	 
Exp: 9 - 	 Ger: 24 - 	 Best:    0.20045 - 	 Mean:    0.20688 - 	 AQreal:    0.58502  	 
Exp: 9 - 	 Ger: 25 - 	 Best:    0.20045 - 	 Mean:    0.20662 - 	 AQreal:    0.49683  	 
Exp: 9 - 	 Ger: 26 - 	 Best:    0.20045 - 	 Mean:    0.20644 - 	 AQreal:    0.49683  	 
Exp: 9 - 	 Ger: 27 - 	 Best:    0.19801 - 	 Mean:    0.20585 - 	 AQreal:    0.49683  	 
Exp: 9 - 	 Ger: 28 - 	 Best:    0.19801 - 	 Mean:    0.20554 - 	 AQreal:    0.49683  	 
Exp: 9 - 	 Ger: 29 - 	 Best:    0.19801 - 	 Mean:    0.20509 - 	 AQreal:    0.49683  	 
Exp: 9 - 	 Ger: 30 - 	 Best:    0.19801 - 	 Mean:    0.20484 - 	 AQreal:    0.42920  	 
Exp: 9 - 	 Ger: 31 - 	 Best:    0.19801 - 	 Mean:    0.20463 - 	 AQreal:    0.42920  	 
Exp: 9 - 	 Ger: 32 - 	 Best:    0.19801 - 	 Mean:    0.20455 - 	 AQreal:    0.42920  	 
Exp: 9 - 	 Ger: 33 - 	 Best:    0.19801 - 	 Mean:    0.20424 - 	 AQreal:    0.42920  	 
Exp: 9 - 	 Ger: 34 - 	 Best:    0.19801 - 	 Mean:    0.20399 - 	 AQreal:    0.42920  	 
Exp: 9 - 	 Ger: 35 - 	 Best:    0.19801 - 	 Mean:    0.20390 - 	 AQreal:    0.41614  	 
Exp: 9 - 	 Ger: 36 - 	 Best:    0.19801 - 	 Mean:    0.20375 - 	 AQreal:    0.41614  	 
Exp: 9 - 	 Ger: 37 - 	 Best:    0.19801 - 	 Mean:    0.20352 - 	 AQreal:    0.41614  	 
Exp: 9 - 	 Ger: 38 - 	 Best:    0.19801 - 	 Mean:    0.20352 - 	 AQreal:    0.41614  	 
Exp: 9 - 	 Ger: 39 - 	 Best:    0.19801 - 	 Mean:    0.20324 - 	 AQreal:    0.41614  	 
Exp: 9 - 	 Ger: 40 - 	 Best:    0.19603 - 	 Mean:    0.20255 - 	 AQreal:    0.40328  	 
Exp: 9 - 	 Ger: 41 - 	 Best:    0.19603 - 	 Mean:    0.20234 - 	 AQreal:    0.40328  	 
Exp: 9 - 	 Ger: 42 - 	 Best:    0.19603 - 	 Mean:    0.20222 - 	 AQreal:    0.40328  	 
Exp: 9 - 	 Ger: 43 - 	 Best:    0.19603 - 	 Mean:    0.20204 - 	 AQreal:    0.40328  	 
Exp: 9 - 	 Ger: 44 - 	 Best:    0.19603 - 	 Mean:    0.20186 - 	 AQreal:    0.40328  	 
Exp: 9 - 	 Ger: 45 - 	 Best:    0.19333 - 	 Mean:    0.20155 - 	 AQreal:    0.33796  	 
Exp: 9 - 	 Ger: 46 - 	 Best:    0.19333 - 	 Mean:    0.20139 - 	 AQreal:    0.33796  	 
Exp: 9 - 	 Ger: 47 - 	 Best:    0.19333 - 	 Mean:    0.20108 - 	 AQreal:    0.33796  	 
Exp: 9 - 	 Ger: 48 - 	 Best:    0.19333 - 	 Mean:    0.20085 - 	 AQreal:    0.33796  	 
Exp: 9 - 	 Ger: 49 - 	 Best:    0.19333 - 	 Mean:    0.20069 - 	 AQreal:    0.33796  	 
Exp: 9 - 	 Ger: 50 - 	 Best:    0.19333 - 	 Mean:    0.20068 - 	 AQreal:    0.29298  	 
Exp: 10 - 	 Ger: 1 - 	 Best:    0.21399 - 	 Mean:    0.23314 - 	 AQreal:    1.00000  	 
Exp: 10 - 	 Ger: 2 - 	 Best:    0.21399 - 	 Mean:    0.22647 - 	 AQreal:    1.00000  	 
Exp: 10 - 	 Ger: 3 - 	 Best:    0.21399 - 	 Mean:    0.22493 - 	 AQreal:    1.00000  	 
Exp: 10 - 	 Ger: 4 - 	 Best:    0.21204 - 	 Mean:    0.22295 - 	 AQreal:    1.00000  	 
Exp: 10 - 	 Ger: 5 - 	 Best:    0.21204 - 	 Mean:    0.22190 - 	 AQreal:    0.97106  	 
Exp: 10 - 	 Ger: 6 - 	 Best:    0.21013 - 	 Mean:    0.22068 - 	 AQreal:    0.97106  	 
Exp: 10 - 	 Ger: 7 - 	 Best:    0.21013 - 	 Mean:    0.21952 - 	 AQreal:    0.97106  	 
Exp: 10 - 	 Ger: 8 - 	 Best:    0.21013 - 	 Mean:    0.21825 - 	 AQreal:    0.97106  	 
Exp: 10 - 	 Ger: 9 - 	 Best:    0.21013 - 	 Mean:    0.21790 - 	 AQreal:    0.97106  	 
Exp: 10 - 	 Ger: 10 - 	 Best:    0.21013 - 	 Mean:    0.21763 - 	 AQreal:    0.79892  	 
Exp: 10 - 	 Ger: 11 - 	 Best:    0.21013 - 	 Mean:    0.21728 - 	 AQreal:    0.79892  	 
Exp: 10 - 	 Ger: 12 - 	 Best:    0.21013 - 	 Mean:    0.21667 - 	 AQreal:    0.79892  	 
Exp: 10 - 	 Ger: 13 - 	 Best:    0.20754 - 	 Mean:    0.21595 - 	 AQreal:    0.79892  	 
Exp: 10 - 	 Ger: 14 - 	 Best:    0.20754 - 	 Mean:    0.21531 - 	 AQreal:    0.79892  	 
Exp: 10 - 	 Ger: 15 - 	 Best:    0.20754 - 	 Mean:    0.21462 - 	 AQreal:    0.73693  	 
Exp: 10 - 	 Ger: 16 - 	 Best:    0.20754 - 	 Mean:    0.21393 - 	 AQreal:    0.73693  	 
Exp: 10 - 	 Ger: 17 - 	 Best:    0.20754 - 	 Mean:    0.21372 - 	 AQreal:    0.73693  	 
Exp: 10 - 	 Ger: 18 - 	 Best:    0.20754 - 	 Mean:    0.21306 - 	 AQreal:    0.73693  	 
Exp: 10 - 	 Ger: 19 - 	 Best:    0.20754 - 	 Mean:    0.21303 - 	 AQreal:    0.73693  	 
Exp: 10 - 	 Ger: 20 - 	 Best:    0.20754 - 	 Mean:    0.21278 - 	 AQreal:    0.65958  	 
Exp: 10 - 	 Ger: 21 - 	 Best:    0.20754 - 	 Mean:    0.21278 - 	 AQreal:    0.65958  	 
Exp: 10 - 	 Ger: 22 - 	 Best:    0.20725 - 	 Mean:    0.21227 - 	 AQreal:    0.65958  	 
Exp: 10 - 	 Ger: 23 - 	 Best:    0.20725 - 	 Mean:    0.21221 - 	 AQreal:    0.65958  	 
Exp: 10 - 	 Ger: 24 - 	 Best:    0.20725 - 	 Mean:    0.21221 - 	 AQreal:    0.65958  	 
Exp: 10 - 	 Ger: 25 - 	 Best:    0.20725 - 	 Mean:    0.21215 - 	 AQreal:    0.54199  	 
Exp: 10 - 	 Ger: 26 - 	 Best:    0.20725 - 	 Mean:    0.21205 - 	 AQreal:    0.54199  	 
Exp: 10 - 	 Ger: 27 - 	 Best:    0.20725 - 	 Mean:    0.21191 - 	 AQreal:    0.54199  	 
Exp: 10 - 	 Ger: 28 - 	 Best:    0.20725 - 	 Mean:    0.21181 - 	 AQreal:    0.54199  	 
Exp: 10 - 	 Ger: 29 - 	 Best:    0.20725 - 	 Mean:    0.21163 - 	 AQreal:    0.54199  	 
Exp: 10 - 	 Ger: 30 - 	 Best:    0.20725 - 	 Mean:    0.21142 - 	 AQreal:    0.53184  	 
Exp: 10 - 	 Ger: 31 - 	 Best:    0.20725 - 	 Mean:    0.21132 - 	 AQreal:    0.53184  	 
Exp: 10 - 	 Ger: 32 - 	 Best:    0.20725 - 	 Mean:    0.21102 - 	 AQreal:    0.53184  	 
Exp: 10 - 	 Ger: 33 - 	 Best:    0.20725 - 	 Mean:    0.21087 - 	 AQreal:    0.53184  	 
Exp: 10 - 	 Ger: 34 - 	 Best:    0.20725 - 	 Mean:    0.21079 - 	 AQreal:    0.53184  	 
Exp: 10 - 	 Ger: 35 - 	 Best:    0.20725 - 	 Mean:    0.21079 - 	 AQreal:    0.48995  	 
Exp: 10 - 	 Ger: 36 - 	 Best:    0.20544 - 	 Mean:    0.21045 - 	 AQreal:    0.48995  	 
