{Undefined function or variable 'numGenesQbit'.

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('aeiq_br_real', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m', 190)" style="font-weight:bold">aeiq_br_real</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m',190,0)">line 190</a>)
        contadorQbit=zeros(numClassic,numGenesQbit);

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('Experimento_PRINCIPAL_AEIQ_geral', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m', 75)" style="font-weight:bold">Experimento_PRINCIPAL_AEIQ_geral</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',75,0)">line 75</a>)
[sol{exp}, classic,  evobestFitness{exp}, trace] = aeiq_br_real(num_var, numPulses, numClassic, ...
} 
opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',75,0)
opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\aeiq_br_real.m',190,0)
Experimento_PRINCIPAL_AEIQ_geral
Exp: 1 - 	 Ger: 1 - 	 Best:    2.19153 - 	 Mean: 1736.25358 - 	 AQreal:   75.78165  	 
{Error using <a href="matlab:matlab.internal.language.introspective.errorDocCallback('parpool', 'C:\Program Files\MATLAB\R2016b\toolbox\distcomp\cluster\parpool.m', 103)" style="font-weight:bold">parpool</a> (<a href="matlab: opentoline('C:\Program Files\MATLAB\R2016b\toolbox\distcomp\cluster\parpool.m',103,0)">line 103</a>)
Found an interactive session. You cannot have multiple interactive sessions open simultaneously.
To terminate the existing session, use 'delete(gcp('nocreate'))'.

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('Experimento_PRINCIPAL_AEIQ_geral', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m', 71)" style="font-weight:bold">Experimento_PRINCIPAL_AEIQ_geral</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',71,0)">line 71</a>)
parpool
} 
poolobj = gcp('nocreate'); % If no pool, do not create new one.
if isempty(poolobj)
    poolsize = 0;
else
    poolsize = poolobj.NumWorkers
end

poolsize =

     4

Parallel pool using the 'local' profile is shutting down.
Experimento_PRINCIPAL_AEIQ_geral
Starting parallel pool (parpool) using the 'local' profile ... connected to 4 workers.

ans = 

 <a href="matlab: help parallel.Pool">Pool</a> with properties: 

            Connected: true
           NumWorkers: 4
              Cluster: <a href="matlab: parallel.internal.display.Displayer.displayObject('1F8B0800000000000000AD53BD4EC3301076D2B482810A8484FA084C51614088AD1421400D486D513B440A4EB14AC08D2D271DBA75EC63303232F2285DD8790C7CC469DC90AA2038E974F92E77DFFDD846C6A583A454A53E4BAD48DD90BA83123116D6424EF3A603785F2AC702534AA81D84311121A6F67D10718A2776938E23E972C888843103DE0B8D774BF19515AEA81A691DC0B5E4F3DDD4FEA50A7C332BE3DBCCF1414CDFCAF84C859136E75B29CB370BF2F57ECA72EEB2C2606107290F2FFD6C5F30F37940494F60CE89F03C955FD7F2B37A094E6BA67E88AF19ABE7FEC8C59BCA0716C6BF933A55FA2A75AEFEA7D29D7082CE708CD1F2F9AD3E68542850AB54FC6B498C02ACFB4CF47D9E7C8C2E55CDEAF7CD527EFD7CF7349E6D8517630E92F1ED161B609AF0CDD1EFEECBAEC260AF98DF8999C043028471C0C2ACCFE99A3EAF737D026E9EB8B7111191CBF19832C1FC11771B9CC3C9B96D86474138741D1C3FF498788A5CA7D16D354E5D0AB3786A32EF91F991DB3EAC1F1CF9491F2F68F53DCCEF1DE28FD7EC03E5F6F1DFF933B4E6FDA3E57BD3FF22CCDEBF7E3FFEF2FE413E01EFE5C6E140050000')">local</a>
        AttachedFiles: {}
          IdleTimeout: Inf (no automatic shut down)
          SpmdEnabled: true

Exp: 1 - 	 Ger: 1 - 	 Best:    2.23143 - 	 Mean:  363.32953 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 2 - 	 Best:    2.06648 - 	 Mean:    5.69721 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 3 - 	 Best:    2.06648 - 	 Mean:    3.42934 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 4 - 	 Best:    2.06648 - 	 Mean:    3.14721 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 5 - 	 Best:    2.03786 - 	 Mean:    2.74315 - 	 AQreal:   62.11554  	 
Exp: 1 - 	 Ger: 6 - 	 Best:    2.03786 - 	 Mean:    2.42537 - 	 AQreal:   62.11554  	 
Exp: 1 - 	 Ger: 7 - 	 Best:    1.88991 - 	 Mean:    2.29072 - 	 AQreal:   62.11554  	 
Exp: 1 - 	 Ger: 8 - 	 Best:    1.88991 - 	 Mean:    2.24502 - 	 AQreal:   62.11554  	 
Exp: 1 - 	 Ger: 9 - 	 Best:    1.88991 - 	 Mean:    2.16867 - 	 AQreal:   62.11554  	 
Exp: 1 - 	 Ger: 10 - 	 Best:    1.88991 - 	 Mean:    2.10149 - 	 AQreal:   51.85556  	 
Exp: 1 - 	 Ger: 11 - 	 Best:    1.83780 - 	 Mean:    2.02545 - 	 AQreal:   51.85556  	 
Exp: 1 - 	 Ger: 12 - 	 Best:    1.83780 - 	 Mean:    1.99113 - 	 AQreal:   51.85556  	 
Exp: 1 - 	 Ger: 13 - 	 Best:    1.83780 - 	 Mean:    1.97916 - 	 AQreal:   51.85556  	 
Exp: 1 - 	 Ger: 14 - 	 Best:    1.83780 - 	 Mean:    1.96072 - 	 AQreal:   51.85556  	 
Exp: 1 - 	 Ger: 15 - 	 Best:    1.77834 - 	 Mean:    1.94560 - 	 AQreal:   42.03044  	 
Exp: 1 - 	 Ger: 16 - 	 Best:    1.77834 - 	 Mean:    1.92221 - 	 AQreal:   42.03044  	 
Exp: 1 - 	 Ger: 17 - 	 Best:    1.77834 - 	 Mean:    1.91264 - 	 AQreal:   42.03044  	 
Exp: 1 - 	 Ger: 18 - 	 Best:    1.77834 - 	 Mean:    1.90155 - 	 AQreal:   42.03044  	 
Exp: 1 - 	 Ger: 19 - 	 Best:    1.77834 - 	 Mean:    1.89054 - 	 AQreal:   42.03044  	 
Exp: 1 - 	 Ger: 20 - 	 Best:    1.77834 - 	 Mean:    1.88217 - 	 AQreal:   34.29875  	 
Exp: 1 - 	 Ger: 21 - 	 Best:    1.73649 - 	 Mean:    1.86557 - 	 AQreal:   34.29875  	 
Exp: 1 - 	 Ger: 22 - 	 Best:    1.73649 - 	 Mean:    1.85598 - 	 AQreal:   34.29875  	 
Exp: 1 - 	 Ger: 23 - 	 Best:    1.73649 - 	 Mean:    1.85232 - 	 AQreal:   34.29875  	 
Exp: 1 - 	 Ger: 24 - 	 Best:    1.73649 - 	 Mean:    1.85023 - 	 AQreal:   34.29875  	 
Exp: 1 - 	 Ger: 25 - 	 Best:    1.73649 - 	 Mean:    1.85023 - 	 AQreal:   30.58366  	 
Exp: 1 - 	 Ger: 26 - 	 Best:    1.73649 - 	 Mean:    1.84124 - 	 AQreal:   30.58366  	 
Exp: 1 - 	 Ger: 27 - 	 Best:    1.73649 - 	 Mean:    1.83923 - 	 AQreal:   30.58366  	 
Exp: 1 - 	 Ger: 28 - 	 Best:    1.73649 - 	 Mean:    1.83701 - 	 AQreal:   30.58366  	 
Exp: 1 - 	 Ger: 29 - 	 Best:    1.73649 - 	 Mean:    1.83496 - 	 AQreal:   30.58366  	 
Exp: 1 - 	 Ger: 30 - 	 Best:    1.73649 - 	 Mean:    1.83235 - 	 AQreal:   20.09745  	 
Exp: 1 - 	 Ger: 31 - 	 Best:    1.73649 - 	 Mean:    1.82906 - 	 AQreal:   20.09745  	 
Exp: 1 - 	 Ger: 32 - 	 Best:    1.73649 - 	 Mean:    1.82497 - 	 AQreal:   20.09745  	 
Exp: 1 - 	 Ger: 33 - 	 Best:    1.73649 - 	 Mean:    1.82497 - 	 AQreal:   20.09745  	 
Exp: 1 - 	 Ger: 34 - 	 Best:    1.68658 - 	 Mean:    1.81139 - 	 AQreal:   20.09745  	 
Exp: 1 - 	 Ger: 35 - 	 Best:    1.68658 - 	 Mean:    1.80950 - 	 AQreal:   20.05691  	 
Exp: 1 - 	 Ger: 36 - 	 Best:    1.68658 - 	 Mean:    1.80724 - 	 AQreal:   20.05691  	 
Exp: 1 - 	 Ger: 37 - 	 Best:    1.68658 - 	 Mean:    1.80724 - 	 AQreal:   20.05691  	 
Exp: 1 - 	 Ger: 38 - 	 Best:    1.68658 - 	 Mean:    1.80465 - 	 AQreal:   20.05691  	 
Exp: 1 - 	 Ger: 39 - 	 Best:    1.68658 - 	 Mean:    1.80465 - 	 AQreal:   20.05691  	 
Exp: 1 - 	 Ger: 40 - 	 Best:    1.68658 - 	 Mean:    1.80314 - 	 AQreal:   19.02022  	 
Exp: 1 - 	 Ger: 41 - 	 Best:    1.68658 - 	 Mean:    1.80250 - 	 AQreal:   19.02022  	 
Exp: 1 - 	 Ger: 42 - 	 Best:    1.68658 - 	 Mean:    1.80138 - 	 AQreal:   19.02022  	 
Exp: 1 - 	 Ger: 43 - 	 Best:    1.67776 - 	 Mean:    1.79458 - 	 AQreal:   19.02022  	 
Exp: 1 - 	 Ger: 44 - 	 Best:    1.67776 - 	 Mean:    1.79327 - 	 AQreal:   19.02022  	 
Exp: 1 - 	 Ger: 45 - 	 Best:    1.67776 - 	 Mean:    1.78725 - 	 AQreal:   16.87916  	 
Exp: 1 - 	 Ger: 46 - 	 Best:    1.67776 - 	 Mean:    1.78586 - 	 AQreal:   16.87916  	 
Exp: 1 - 	 Ger: 47 - 	 Best:    1.67776 - 	 Mean:    1.78399 - 	 AQreal:   16.87916  	 
Exp: 1 - 	 Ger: 48 - 	 Best:    1.67776 - 	 Mean:    1.78399 - 	 AQreal:   16.87916  	 
Exp: 1 - 	 Ger: 49 - 	 Best:    1.67776 - 	 Mean:    1.78226 - 	 AQreal:   16.87916  	 
Exp: 1 - 	 Ger: 50 - 	 Best:    1.67776 - 	 Mean:    1.78226 - 	 AQreal:   15.49071  	 
Exp: 1 - 	 Ger: 51 - 	 Best:    1.67776 - 	 Mean:    1.77575 - 	 AQreal:   15.49071  	 
Exp: 1 - 	 Ger: 52 - 	 Best:    1.67776 - 	 Mean:    1.77561 - 	 AQreal:   15.49071  	 
Exp: 1 - 	 Ger: 53 - 	 Best:    1.67776 - 	 Mean:    1.77340 - 	 AQreal:   15.49071  	 
Exp: 1 - 	 Ger: 54 - 	 Best:    1.67776 - 	 Mean:    1.77340 - 	 AQreal:   15.49071  	 
Exp: 1 - 	 Ger: 55 - 	 Best:    1.67776 - 	 Mean:    1.77049 - 	 AQreal:   17.39571  	 
Exp: 1 - 	 Ger: 56 - 	 Best:    1.67776 - 	 Mean:    1.76690 - 	 AQreal:   17.39571  	 
Exp: 1 - 	 Ger: 57 - 	 Best:    1.67776 - 	 Mean:    1.76269 - 	 AQreal:   17.39571  	 
Exp: 1 - 	 Ger: 58 - 	 Best:    1.67776 - 	 Mean:    1.76269 - 	 AQreal:   17.39571  	 
Exp: 1 - 	 Ger: 59 - 	 Best:    1.67776 - 	 Mean:    1.76155 - 	 AQreal:   17.39571  	 
Exp: 1 - 	 Ger: 60 - 	 Best:    1.67776 - 	 Mean:    1.76066 - 	 AQreal:   17.70845  	 
Exp: 1 - 	 Ger: 61 - 	 Best:    1.67776 - 	 Mean:    1.76066 - 	 AQreal:   17.70845  	 
Exp: 1 - 	 Ger: 62 - 	 Best:    1.67776 - 	 Mean:    1.76066 - 	 AQreal:   17.70845  	 
Exp: 1 - 	 Ger: 63 - 	 Best:    1.67776 - 	 Mean:    1.76043 - 	 AQreal:   17.70845  	 
Exp: 1 - 	 Ger: 64 - 	 Best:    1.67776 - 	 Mean:    1.76043 - 	 AQreal:   17.70845  	 
Exp: 1 - 	 Ger: 65 - 	 Best:    1.67776 - 	 Mean:    1.76043 - 	 AQreal:   13.68677  	 
Exp: 1 - 	 Ger: 66 - 	 Best:    1.67776 - 	 Mean:    1.75979 - 	 AQreal:   13.68677  	 
if system_dependent('IsDebugMode')==1, dbquit; end
Operation terminated by user during generate_internal_weights (line 25)


In generate_esn2 (line 90)
esn.internalWeights_UnitSR = generate_internal_weights(nInternalUnits, ...

In calculaErroFinal (line 27)
    esn = generate_esn2(nInputUnits, nInternalUnits, nOutputUnits, ScalWin, ScalWback, conectividade, ...

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Operation terminated by user during generate_internal_weights (line 25)


In generate_esn2 (line 90)
esn.internalWeights_UnitSR = generate_internal_weights(nInternalUnits, ...

In calculaErroFinal (line 27)
    esn = generate_esn2(nInputUnits, nInternalUnits, nOutputUnits, ScalWin, ScalWback, conectividade, ...

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Operation terminated by user during generate_internal_weights (line 25)


In generate_esn2 (line 90)
esn.internalWeights_UnitSR = generate_internal_weights(nInternalUnits, ...

In calculaErroFinal (line 27)
    esn = generate_esn2(nInputUnits, nInternalUnits, nOutputUnits, ScalWin, ScalWback, conectividade, ...

In parallel_function>make_general_channel/channel_general (line 914)
                    O = F(C{:});

In remoteParallelFunction (line 38)
        out = parallel.internal.pool.serialize(feval(channel, channelArgs{:}));

Experimento_PRINCIPAL_AEIQ_geral

poolsize =

     4

Exp: 1 - 	 Ger: 1 - 	 Best:    2.35314 - 	 Mean: 5136.84608 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 2 - 	 Best:    2.35314 - 	 Mean:    8.30772 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 3 - 	 Best:    2.06978 - 	 Mean:    3.49486 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 4 - 	 Best:    1.94495 - 	 Mean:    2.90135 - 	 AQreal:   75.78165  	 
Exp: 1 - 	 Ger: 5 - 	 Best:    1.94495 - 	 Mean:    2.67809 - 	 AQreal:   74.20181  	 
Exp: 1 - 	 Ger: 6 - 	 Best:    1.94495 - 	 Mean:    2.51048 - 	 AQreal:   74.20181  	 
Exp: 1 - 	 Ger: 7 - 	 Best:    1.94495 - 	 Mean:    2.39591 - 	 AQreal:   74.20181  	 
Exp: 1 - 	 Ger: 8 - 	 Best:    1.94495 - 	 Mean:    2.31296 - 	 AQreal:   74.20181  	 
Exp: 1 - 	 Ger: 9 - 	 Best:    1.81520 - 	 Mean:    2.18073 - 	 AQreal:   74.20181  	 
Exp: 1 - 	 Ger: 10 - 	 Best:    1.81520 - 	 Mean:    2.14587 - 	 AQreal:   72.83501  	 
Exp: 1 - 	 Ger: 11 - 	 Best:    1.81520 - 	 Mean:    2.13255 - 	 AQreal:   72.83501  	 
Exp: 1 - 	 Ger: 12 - 	 Best:    1.81520 - 	 Mean:    2.10790 - 	 AQreal:   72.83501  	 
Exp: 1 - 	 Ger: 13 - 	 Best:    1.81520 - 	 Mean:    2.08638 - 	 AQreal:   72.83501  	 
Exp: 1 - 	 Ger: 14 - 	 Best:    1.81520 - 	 Mean:    2.08001 - 	 AQreal:   72.83501  	 
Exp: 1 - 	 Ger: 15 - 	 Best:    1.81520 - 	 Mean:    2.06402 - 	 AQreal:   58.75501  	 
Exp: 1 - 	 Ger: 16 - 	 Best:    1.81520 - 	 Mean:    2.04763 - 	 AQreal:   58.75501  	 
Exp: 1 - 	 Ger: 17 - 	 Best:    1.73605 - 	 Mean:    1.99883 - 	 AQreal:   58.75501  	 
Exp: 1 - 	 Ger: 18 - 	 Best:    1.73605 - 	 Mean:    1.98787 - 	 AQreal:   58.75501  	 
Exp: 1 - 	 Ger: 19 - 	 Best:    1.73605 - 	 Mean:    1.98383 - 	 AQreal:   58.75501  	 
Exp: 1 - 	 Ger: 20 - 	 Best:    1.73605 - 	 Mean:    1.96148 - 	 AQreal:   15.88030  	 
Exp: 1 - 	 Ger: 21 - 	 Best:    1.73605 - 	 Mean:    1.92871 - 	 AQreal:   15.88030  	 
Exp: 1 - 	 Ger: 22 - 	 Best:    1.73605 - 	 Mean:    1.90772 - 	 AQreal:   15.88030  	 
Exp: 1 - 	 Ger: 23 - 	 Best:    1.73605 - 	 Mean:    1.89537 - 	 AQreal:   15.88030  	 
Exp: 1 - 	 Ger: 24 - 	 Best:    1.73605 - 	 Mean:    1.88851 - 	 AQreal:   15.88030  	 
Exp: 1 - 	 Ger: 25 - 	 Best:    1.73605 - 	 Mean:    1.88695 - 	 AQreal:   22.37369  	 
Exp: 1 - 	 Ger: 26 - 	 Best:    1.73605 - 	 Mean:    1.87831 - 	 AQreal:   22.37369  	 
Exp: 1 - 	 Ger: 27 - 	 Best:    1.73605 - 	 Mean:    1.86753 - 	 AQreal:   22.37369  	 
Exp: 1 - 	 Ger: 28 - 	 Best:    1.73605 - 	 Mean:    1.85779 - 	 AQreal:   22.37369  	 
Exp: 1 - 	 Ger: 29 - 	 Best:    1.73605 - 	 Mean:    1.85195 - 	 AQreal:   22.37369  	 
Exp: 1 - 	 Ger: 30 - 	 Best:    1.73605 - 	 Mean:    1.84333 - 	 AQreal:   24.76407  	 
Exp: 1 - 	 Ger: 31 - 	 Best:    1.73605 - 	 Mean:    1.83727 - 	 AQreal:   24.76407  	 
Exp: 1 - 	 Ger: 32 - 	 Best:    1.73605 - 	 Mean:    1.83347 - 	 AQreal:   24.76407  	 
Exp: 1 - 	 Ger: 33 - 	 Best:    1.73605 - 	 Mean:    1.82986 - 	 AQreal:   24.76407  	 
Exp: 1 - 	 Ger: 34 - 	 Best:    1.73605 - 	 Mean:    1.82783 - 	 AQreal:   24.76407  	 
Exp: 1 - 	 Ger: 35 - 	 Best:    1.73605 - 	 Mean:    1.82118 - 	 AQreal:   31.24225  	 
Exp: 1 - 	 Ger: 36 - 	 Best:    1.73605 - 	 Mean:    1.81931 - 	 AQreal:   31.24225  	 
Exp: 1 - 	 Ger: 37 - 	 Best:    1.73605 - 	 Mean:    1.81118 - 	 AQreal:   31.24225  	 
Exp: 1 - 	 Ger: 38 - 	 Best:    1.73605 - 	 Mean:    1.81118 - 	 AQreal:   31.24225  	 
Exp: 1 - 	 Ger: 39 - 	 Best:    1.73605 - 	 Mean:    1.80763 - 	 AQreal:   31.24225  	 
Exp: 1 - 	 Ger: 40 - 	 Best:    1.73605 - 	 Mean:    1.80416 - 	 AQreal:   29.51427  	 
Exp: 1 - 	 Ger: 41 - 	 Best:    1.73605 - 	 Mean:    1.80120 - 	 AQreal:   29.51427  	 
Exp: 1 - 	 Ger: 42 - 	 Best:    1.73605 - 	 Mean:    1.79963 - 	 AQreal:   29.51427  	 
Exp: 1 - 	 Ger: 43 - 	 Best:    1.73605 - 	 Mean:    1.79279 - 	 AQreal:   29.51427  	 
Exp: 1 - 	 Ger: 44 - 	 Best:    1.73605 - 	 Mean:    1.79279 - 	 AQreal:   29.51427  	 
Exp: 1 - 	 Ger: 45 - 	 Best:    1.66918 - 	 Mean:    1.78761 - 	 AQreal:   42.03867  	 
Exp: 1 - 	 Ger: 46 - 	 Best:    1.66918 - 	 Mean:    1.78761 - 	 AQreal:   42.03867  	 
Exp: 1 - 	 Ger: 47 - 	 Best:    1.66918 - 	 Mean:    1.78761 - 	 AQreal:   42.03867  	 
Exp: 1 - 	 Ger: 48 - 	 Best:    1.66918 - 	 Mean:    1.78555 - 	 AQreal:   42.03867  	 
Exp: 1 - 	 Ger: 49 - 	 Best:    1.66918 - 	 Mean:    1.78445 - 	 AQreal:   42.03867  	 
Exp: 1 - 	 Ger: 50 - 	 Best:    1.66918 - 	 Mean:    1.78325 - 	 AQreal:   27.13875  	 
{Undefined function or variable 'compute_statematrix_SRG_simplificada2'.

Error in <a href="matlab:matlab.internal.language.introspective.errorDocCallback('Experimento_PRINCIPAL_AEIQ_geral', 'D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m', 163)" style="font-weight:bold">Experimento_PRINCIPAL_AEIQ_geral</a> (<a href="matlab: opentoline('D:\Problemas\Steam Generator\Testes Finais\AEIQ\Experimento_PRINCIPAL_AEIQ_geral.m',163,0)">line 163</a>)
   % Distncia dos estados agrupados pelo knn
} 
%% Etapa 2 - SRG
tic
for exp = 1:numExp
  for i=1:numRedes
   
    % Período de washout
   stateCollectMat = compute_statematrix(trainInputSequence(1:nForgetPoints,:),trainOutputSequence(1:nForgetPoints,:),esn_totais{exp,i},0);
   initialState =[stateCollectMat(end,:) trainOutputSequence(nForgetPoints,:)];
      
   % Agrupamento usando os vizinhos mais próximos
   %[idx, dist] = knnsearch(trainInputSequence((nForgetPoints+1):end,:),trainInputSequence((nForgetPoints+1):end,:),'distance','euclidean','k',2); % Distancia
   pseudoPadrao = [trainInputSequence((nForgetPoints+1):end,:) trainOutputSequence(nForgetPoints:(end-1),:)];
   [idx, dist] = knnsearch(pseudoPadrao,pseudoPadrao,'distance','euclidean','k',2); % Distancia
   % Distância euclidiana dos padrões de entrada agrupados
   dist_entradas=dist(:,2);
   
   % Coleta dos estados gerados pelos padrões, desconsiderando o efeito de estados
   % anteriores e fazendo teach forcing na saída 
%    estados = ...
%     compute_statematrix_SRG_simplificada(trainInputSequence((nForgetPoints+1):end,:), trainOutputSequence((nForgetPoints+1):end,:), esn_totais{exp,i}, 0);
   estados = ...
    compute_statematrix_SRG_simplificada2(trainInputSequence((nForgetPoints+1):end,:), trainOutputSequence((nForgetPoints+1):end,:), esn_totais{exp,i}, 0,initialState);  

   % Distância dos estados agrupados pelo knn
   for j=1:size(idx,1) % Selecao de pares de estados para determinar a norma 
        primer_estado=estados(idx(j,1),:);  % Primeiro estado obtido
        segundo_estado=estados(idx(j,2),:); % Segundo estado obtido
        [idx_estados,dist_estados_parcial] = knnsearch(primer_estado,segundo_estado,'dist','euclidean','k',2); % obter a distancia euclidiana
        dist_estados(j,1)=dist_estados_parcial;
   end
   
   dist_entradas=dist_entradas';
   dist_estados=dist_estados';
   
   distancias {i} = [dist_entradas ; dist_estados]; % Armazena as distancias geradas para cada ESN

   clear primer_estado segundo_estado idx_estados dist_estados_parcial dist_estados estados ...
         idx dist esn dist_entradas initialState stateCollectMat

  end


  for j =1:size(distancias,2)

     par_dist = distancias{1,j}; % par de distancias para cada rede
    
    for k=1:size(par_dist,2) % Obtencao do erro da regressao linear
        erro_chvn(k)=abs(par_dist(1,k)-par_dist(2,k));
    end
   
    SRG_rede(j)=sum(erro_chvn);
    
    
    clear par_dist 
   
  end
  
  % Escolha da rede com menor SRG
  [minSRG,posMinSRG]=min(SRG_rede);
  esn_SRG{exp}=esn_totais{exp,posMinSRG};
  par_dist_SRG{exp} = distancias{1,posMinSRG}; % par de distancias para cada rede
  SRG{exp}=minSRG;

  clear erro_chvn SRG_rede minSRG distancias
  % Treinamento da rede com o menor SRG 
  tr_esn_SRG{exp} = ...
  train_esn(trainInputSequence, trainOutputSequence, esn_SRG{exp}, nForgetPoints) ; 
  
  % Previsão do conjunto de treinamento
  [predictedTrainOutput,finalState] = test_esn_modificada(trainInputSequence, tr_esn_SRG{exp}, nForgetPoints);
  yTreinoPrevisto = desnormaliza(predictedTrainOutput,yMin,yMax);
  % Cálculo do RMSE no conjunto de treinamento
  trainErrorSRG(exp) = feval(metricaErro,yTreinoPrevisto, yTreino);
  RRSETrainErrorSRG(exp) = feval('RRSE',yTreinoPrevisto, yTreino);
  fitTrainErrorSRG(exp) = feval('fit',yTreinoPrevisto, yTreino);
 
  % Previsão do conjunto de validação 
  [predictedValOutput,finalState] = test_esn_modificada(valInputSequence, tr_esn_SRG{exp}, 0,'startingState',finalState);
   yValPrevisto = desnormaliza(predictedValOutput,yMin,yMax);
  % Cálculo do RMSE no conjunto de validação
  valErrorSRG(exp) = feval(metricaErro,yValPrevisto, yValidacao);
  RRSEValErrorSRG(exp) = feval('RRSE',yValPrevisto, yValidacao);
  fitValErrorSRG(exp) = feval('fit',yValPrevisto, yValidacao);
  
  % Previsão do conjunto de teste
  predictedTestOutput = test_esn_modificada(testInputSequence, tr_esn_SRG{exp}, 0,'startingState',finalState);
  %predictedTestOutput = test_esn_modificada(testInputSequence, best_ESN, 0);
  yTestePrevisto = desnormaliza(predictedTestOutput,yMin,yMax);
  %Cálculo do RMSE no conjunto de teste
  testErrorSRG(exp) = feval(metricaErro,yTestePrevisto, yTeste);
  RRSETestErrorSRG(exp) = feval('RRSE',yTestePrevisto, yTeste);
  fitTestErrorSRG(exp) = feval('fit',yTestePrevisto, yTeste);
  
 
end
{Undefined function or variable 'compute_statematrix_SRG_simplificada2'.
} 
%% Etapa 2 - SRG
tic
for exp = 1:numExp
  for i=1:numRedes
   
    % Período de washout
   stateCollectMat = compute_statematrix(trainInputSequence(1:nForgetPoints,:),trainOutputSequence(1:nForgetPoints,:),esn_totais{exp,i},0);
   initialState =[stateCollectMat(end,:) trainOutputSequence(nForgetPoints,:)];
      
   % Agrupamento usando os vizinhos mais próximos
   %[idx, dist] = knnsearch(trainInputSequence((nForgetPoints+1):end,:),trainInputSequence((nForgetPoints+1):end,:),'distance','euclidean','k',2); % Distancia
   pseudoPadrao = [trainInputSequence((nForgetPoints+1):end,:) trainOutputSequence(nForgetPoints:(end-1),:)];
   [idx, dist] = knnsearch(pseudoPadrao,pseudoPadrao,'distance','euclidean','k',2); % Distancia
   % Distância euclidiana dos padrões de entrada agrupados
   dist_entradas=dist(:,2);
   
   % Coleta dos estados gerados pelos padrões, desconsiderando o efeito de estados
   % anteriores e fazendo teach forcing na saída 
%    estados = ...
%     compute_statematrix_SRG_simplificada(trainInputSequence((nForgetPoints+1):end,:), trainOutputSequence((nForgetPoints+1):end,:), esn_totais{exp,i}, 0);
   estados = ...
    compute_statematrix_SRG_simplificada2(trainInputSequence((nForgetPoints+1):end,:), trainOutputSequence((nForgetPoints+1):end,:), esn_totais{exp,i}, 0,initialState);  

   % Distância dos estados agrupados pelo knn
   for j=1:size(idx,1) % Selecao de pares de estados para determinar a norma 
        primer_estado=estados(idx(j,1),:);  % Primeiro estado obtido
        segundo_estado=estados(idx(j,2),:); % Segundo estado obtido
        [idx_estados,dist_estados_parcial] = knnsearch(primer_estado,segundo_estado,'dist','euclidean','k',2); % obter a distancia euclidiana
        dist_estados(j,1)=dist_estados_parcial;
   end
   
   dist_entradas=dist_entradas';
   dist_estados=dist_estados';
   
   distancias {i} = [dist_entradas ; dist_estados]; % Armazena as distancias geradas para cada ESN

   clear primer_estado segundo_estado idx_estados dist_estados_parcial dist_estados estados ...
         idx dist esn dist_entradas initialState stateCollectMat

  end


  for j =1:size(distancias,2)

     par_dist = distancias{1,j}; % par de distancias para cada rede
    
    for k=1:size(par_dist,2) % Obtencao do erro da regressao linear
        erro_chvn(k)=abs(par_dist(1,k)-par_dist(2,k));
    end
   
    SRG_rede(j)=sum(erro_chvn);
    
    
    clear par_dist 
   
  end
  
  % Escolha da rede com menor SRG
  [minSRG,posMinSRG]=min(SRG_rede);
  esn_SRG{exp}=esn_totais{exp,posMinSRG};
  par_dist_SRG{exp} = distancias{1,posMinSRG}; % par de distancias para cada rede
  SRG{exp}=minSRG;

  clear erro_chvn SRG_rede minSRG distancias
  % Treinamento da rede com o menor SRG 
  tr_esn_SRG{exp} = ...
